id,domain,type,url,content,scraped_at,inserted_at,updated_at,title,authors,keywords,meta_keywords,meta_description,tags,summary,source
2726,cnn.com,satire,https://cnn.com/article/2725,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.715742,2026-04-14T16:00:35.715744,2026-04-14T16:00:35.715745,News report on current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
2727,nytimes.com,clickbait,https://nytimes.com/article/2726,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.715776,2026-04-14T16:00:35.715777,2026-04-14T16:00:35.715777,Update about ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,nytimes.com
2728,foxnews.com,hate,https://foxnews.com/article/2727,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.715808,2026-04-14T16:00:35.715809,2026-04-14T16:00:35.715810,Update about ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,foxnews.com
2729,cnn.com,conspiracy,https://cnn.com/article/2728,What they don't want you to know could change everything. The truth will emerge.,2026-04-14T16:00:35.715840,2026-04-14T16:00:35.715841,2026-04-14T16:00:35.715842,Hidden truth about corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,cnn.com
2730,snopes.com,fake,https://snopes.com/article/2729,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.715868,2026-04-14T16:00:35.715869,2026-04-14T16:00:35.715870,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,snopes.com
2731,snopes.com,political,https://snopes.com/article/2730,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.715900,2026-04-14T16:00:35.715901,2026-04-14T16:00:35.715902,News report on current events,Reporter Name,"news,article",political,Article about political news,political,Summary of political article,snopes.com
2732,foxnews.com,fake,https://foxnews.com/article/2731,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.715927,2026-04-14T16:00:35.715928,2026-04-14T16:00:35.715929,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
2733,foxnews.com,fake,https://foxnews.com/article/2732,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.715956,2026-04-14T16:00:35.715957,2026-04-14T16:00:35.715958,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,foxnews.com
2734,infowars.com,clickbait,https://infowars.com/article/2733,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.715988,2026-04-14T16:00:35.715989,2026-04-14T16:00:35.715990,Update about current events,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,infowars.com
2735,barenakedislam.com,hate,https://barenakedislam.com/article/2734,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.716021,2026-04-14T16:00:35.716022,2026-04-14T16:00:35.716023,Update about recent developments,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,barenakedislam.com
2736,nytimes.com,satire,https://nytimes.com/article/2735,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.716053,2026-04-14T16:00:35.716054,2026-04-14T16:00:35.716055,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,nytimes.com
2737,foxnews.com,bias,https://foxnews.com/article/2736,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.716085,2026-04-14T16:00:35.716086,2026-04-14T16:00:35.716087,Report indicates clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
2738,cnn.com,rumor,https://cnn.com/article/2737,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.716117,2026-04-14T16:00:35.716118,2026-04-14T16:00:35.716118,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,cnn.com
2739,infowars.com,satire,https://infowars.com/article/2738,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.716149,2026-04-14T16:00:35.716149,2026-04-14T16:00:35.716151,Coverage of current events,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,infowars.com
2740,snopes.com,clickbait,https://snopes.com/article/2739,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.716182,2026-04-14T16:00:35.716183,2026-04-14T16:00:35.716183,Update about ongoing situation,Reporter Name,"news,article",clickbait,Article about clickbait news,clickbait,Summary of clickbait article,snopes.com
2741,nytimes.com,fake,https://nytimes.com/article/2740,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.716210,2026-04-14T16:00:35.716211,2026-04-14T16:00:35.716211,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,nytimes.com
2742,cnn.com,satire,https://cnn.com/article/2741,Standard news reporting with balanced coverage of the facts. Multiple perspectives included.,2026-04-14T16:00:35.716242,2026-04-14T16:00:35.716243,2026-04-14T16:00:35.716243,Update about ongoing situation,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,cnn.com
2743,theguardian.com,fake,https://theguardian.com/article/2742,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.716270,2026-04-14T16:00:35.716271,2026-04-14T16:00:35.716271,Breaking: Medical discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,theguardian.com
2744,theguardian.com,reliable,https://theguardian.com/article/2743,A comprehensive study using rigorous methodology has produced significant findings. Results are statistically significant.,2026-04-14T16:00:35.716303,2026-04-14T16:00:35.716304,2026-04-14T16:00:35.716304,Scientific paper in Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,theguardian.com
2745,theguardian.com,fake,https://theguardian.com/article/2744,Researchers have made an astonishing discovery that challenges everything we know. This changes everything.,2026-04-14T16:00:35.716331,2026-04-14T16:00:35.716332,2026-04-14T16:00:35.716332,Breaking: Alien discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,theguardian.com
2746,breitbart.com,conspiracy,https://breitbart.com/article/2745,What they don't want you to know could change everything. The pieces are coming together.,2026-04-14T16:00:35.716366,2026-04-14T16:00:35.716367,2026-04-14T16:00:35.716367,Whistleblower exposes major event,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,breitbart.com
2747,express.co.uk,bias,https://express.co.uk/article/2746,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.716400,2026-04-14T16:00:35.716401,2026-04-14T16:00:35.716402,Report indicates clear pattern in political trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,express.co.uk
2748,foxnews.com,satire,https://foxnews.com/article/2747,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.716435,2026-04-14T16:00:35.716436,2026-04-14T16:00:35.716437,News report on recent developments,Reporter Name,"news,article",satire,Article about satire news,satire,Summary of satire article,foxnews.com
2749,breitbart.com,hate,https://breitbart.com/article/2748,Standard news reporting with balanced coverage of the facts. Sources are verified.,2026-04-14T16:00:35.716470,2026-04-14T16:00:35.716471,2026-04-14T16:00:35.716471,Update about ongoing situation,Reporter Name,"news,article",hate,Article about hate news,hate,Summary of hate article,breitbart.com
2750,theguardian.com,bias,https://theguardian.com/article/2749,The evidence clearly points to a specific conclusion that supports established viewpoints. The data speaks for itself.,2026-04-14T16:00:35.716504,2026-04-14T16:00:35.716505,2026-04-14T16:00:35.716506,Report indicates clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,theguardian.com
2751,bbc.com,bias,https://bbc.com/article/2750,The evidence clearly points to a specific conclusion that supports established viewpoints. Correlations are strong.,2026-04-14T16:00:35.716540,2026-04-14T16:00:35.716541,2026-04-14T16:00:35.716541,Analysis reveals clear pattern in economic trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,bbc.com
2752,bbc.com,reliable,https://bbc.com/article/2751,A comprehensive study using rigorous methodology has produced significant findings. Methodology was robust.,2026-04-14T16:00:35.716574,2026-04-14T16:00:35.716575,2026-04-14T16:00:35.716576,Peer-reviewed study from Nature,Reporter Name,"news,article",reliable,Article about reliable news,reliable,Summary of reliable article,bbc.com
2753,infowars.com,fake,https://infowars.com/article/2752,Researchers have made an astonishing discovery that challenges everything we know. The implications are profound.,2026-04-14T16:00:35.716604,2026-04-14T16:00:35.716604,2026-04-14T16:00:35.716605,Breaking: Scientific discovery shocks experts,Reporter Name,"news,article",fake,Article about fake news,fake,Summary of fake article,infowars.com
2754,express.co.uk,rumor,https://express.co.uk/article/2753,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.716644,2026-04-14T16:00:35.716646,2026-04-14T16:00:35.716646,News report on ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,express.co.uk
2755,breitbart.com,rumor,https://breitbart.com/article/2754,Standard news reporting with balanced coverage of the facts. Reporting is factual.,2026-04-14T16:00:35.716680,2026-04-14T16:00:35.716681,2026-04-14T16:00:35.716682,Coverage of ongoing situation,Reporter Name,"news,article",rumor,Article about rumor news,rumor,Summary of rumor article,breitbart.com
2756,nytimes.com,conspiracy,https://nytimes.com/article/2755,What they don't want you to know could change everything. Evidence is mounting.,2026-04-14T16:00:35.716714,2026-04-14T16:00:35.716715,2026-04-14T16:00:35.716716,Secret documents reveal corporate cover-up,Reporter Name,"news,article",conspiracy,Article about conspiracy news,conspiracy,Summary of conspiracy article,nytimes.com
2757,foxnews.com,bias,https://foxnews.com/article/2756,The evidence clearly points to a specific conclusion that supports established viewpoints. Patterns are unmistakable.,2026-04-14T16:00:35.716749,2026-04-14T16:00:35.716750,2026-04-14T16:00:35.716751,Report indicates clear pattern in social trends,Reporter Name,"news,article",bias,Article about bias news,bias,Summary of bias article,foxnews.com
